Date,AveragePrice,TotalVolume,type,year,region
2019-09-01,1.52942619,4603589.35,conventional,2019,Northeast
2019-09-01,1.96935944,218746.19,organic,2019,Northeast
2019-09-08,1.532965903,4446135.76,conventional,2019,Northeast
2019-09-08,1.975755177,220149.33,organic,2019,Northeast
2019-09-15,1.530348393,3969102.84,conventional,2019,Northeast
2019-09-15,1.808703616,245655.54,organic,2019,Northeast
2019-09-22,1.473827064,3932795.56,conventional,2019,Northeast
2019-09-22,1.844221855,231816.0,organic,2019,Northeast
2019-09-29,1.44739708,4195255.49,conventional,2019,Northeast
2019-09-29,1.751344955,263278.62,organic,2019,Northeast
2019-10-06,1.390581537,4172266.31,conventional,2019,Northeast
2019-10-06,1.812606889,216806.16,organic,2019,Northeast
2019-10-13,1.447475192,4372479.22,conventional,2019,Northeast
2019-10-13,1.925685952,178173.24,organic,2019,Northeast
2019-10-20,1.326752521,4209316.91,conventional,2019,Northeast
2019-10-20,1.83814272,170515.8,organic,2019,Northeast
2019-10-27,1.408238164,3922359.44,conventional,2019,Northeast
2019-10-27,1.745604899,194542.94,organic,2019,Northeast
2019-11-03,1.359670488,3748062.43,conventional,2019,Northeast
2019-11-03,1.723606075,203853.26,organic,2019,Northeast
2019-11-10,1.297508186,4098487.66,conventional,2019,Northeast
2019-11-10,1.784112124,187664.77,organic,2019,Northeast
2019-11-17,1.312754197,4154243.39,conventional,2019,Northeast
2019-11-17,1.563950175,274302.04,organic,2019,Northeast
2019-11-24,1.281162697,4144985.18,conventional,2019,Northeast
2019-11-24,1.807119855,169770.74,organic,2019,Northeast
2019-12-01,1.343814705,3482114.64,conventional,2019,Northeast
2019-12-01,1.835500264,158872.53,organic,2019,Northeast
2019-12-08,1.242470009,4275993.5,conventional,2019,Northeast
2019-12-08,1.777910652,175261.35,organic,2019,Northeast
2019-12-15,1.276914449,3877849.9,conventional,2019,Northeast
2019-12-15,1.628568023,219276.34,organic,2019,Northeast
2019-12-22,1.368630492,3564966.51,conventional,2019,Northeast
2019-12-22,1.520707697,268479.36,organic,2019,Northeast
2019-12-29,1.280710273,3654480.19,conventional,2019,Northeast
2019-12-29,1.723122683,171935.97,organic,2019,Northeast
2020-01-06,1.201642223,5569395.33,conventional,2020,Northeast
2020-01-06,1.655929522,228683.27,organic,2020,Northeast
2020-01-12,1.315759576,4783627.16,conventional,2020,Northeast
2020-01-12,1.690224682,242068.06,organic,2020,Northeast
2020-01-19,1.250497426,5111692.77,conventional,2020,Northeast
2020-01-19,1.570342691,292190.87,organic,2020,Northeast
2020-01-26,1.253270844,4924219.1,conventional,2020,Northeast
2020-01-26,1.719955603,248090.89,organic,2020,Northeast
2020-02-02,1.24396392,6785819.39,conventional,2020,Northeast
2020-02-02,1.647071224,263590.92,organic,2020,Northeast
2020-02-09,1.254000577,5706359.8,conventional,2020,Northeast
2020-02-09,1.70787387,222704.01,organic,2020,Northeast
2020-02-16,1.373165233,4351008.5,conventional,2020,Northeast
2020-02-16,1.591505949,246875.72,organic,2020,Northeast
2020-02-23,1.381146035,4593642.8,conventional,2020,Northeast
2020-02-23,1.692088272,225022.86,organic,2020,Northeast
2020-03-01,1.47763928,4353055.02,conventional,2020,Northeast
2020-03-01,1.760398049,373646.31,organic,2020,Northeast
2020-03-08,1.460285481,4884494.51,conventional,2020,Northeast
2020-03-08,1.849303046,269425.42,organic,2020,Northeast
2020-03-15,1.478916374,5659760.85,conventional,2020,Northeast
2020-03-15,1.897042508,298619.64,organic,2020,Northeast
2020-03-22,1.528332061,5487483.6,conventional,2020,Northeast
2020-03-22,1.91623469,262244.33,organic,2020,Northeast
2020-03-29,1.478540416,5356472.36,conventional,2020,Northeast
2020-03-29,1.88959805,242647.44,organic,2020,Northeast
2020-04-05,1.520965238,5533343.38,conventional,2020,Northeast
2020-04-05,1.990120523,276067.42,organic,2020,Northeast
2020-04-12,1.513304273,5438826.86,conventional,2020,Northeast
2020-04-12,1.969220861,290051.86,organic,2020,Northeast
2020-04-19,1.505933322,5188359.51,conventional,2020,Northeast
2020-04-19,1.961680161,268889.29,organic,2020,Northeast
2020-04-26,1.368115803,6464638.95,conventional,2020,Northeast
2020-04-26,1.908595599,255579.23,organic,2020,Northeast
2020-05-03,1.483404713,6167453.6,conventional,2020,Northeast
2020-05-03,1.991091083,250032.53,organic,2020,Northeast
2020-05-10,1.443697848,7166398.15,conventional,2020,Northeast
2020-05-10,2.018115773,290829.7,organic,2020,Northeast
2020-05-17,1.492046035,6086535.29,conventional,2020,Northeast
2020-05-17,1.90781763,317750.48,organic,2020,Northeast
2020-05-24,1.486860731,6450173.54,conventional,2020,Northeast
2020-05-24,1.942424753,315287.63,organic,2020,Northeast
2020-05-31,1.343871203,7441930.15,conventional,2020,Northeast
2020-05-31,1.952128943,276314.54,organic,2020,Northeast
2020-06-07,1.432751287,6346242.56,conventional,2020,Northeast
2020-06-07,1.954299804,287647.35,organic,2020,Northeast
2020-06-14,1.232825939,8090607.96,conventional,2020,Northeast
2020-06-14,1.932302735,269451.66,organic,2020,Northeast
2020-06-21,1.444900222,6071595.58,conventional,2020,Northeast
2020-06-21,1.943808043,269088.24,organic,2020,Northeast
2020-06-28,1.427753076,5947762.02,conventional,2020,Northeast
2020-06-28,1.96899714,252446.23,organic,2020,Northeast
2020-07-05,1.287096127,6738013.57,conventional,2020,Northeast
2020-07-05,1.956622291,257407.94,organic,2020,Northeast
2020-07-12,1.276331631,6307263.19,conventional,2020,Northeast
2020-07-12,1.998483223,241302.51,organic,2020,Northeast
2020-07-19,1.208151627,6552354.22,conventional,2020,Northeast
2020-07-19,1.967078627,244844.26,organic,2020,Northeast
2020-07-26,1.234709862,6335383.5,conventional,2020,Northeast
2020-07-26,1.748816246,279211.77,organic,2020,Northeast
2020-08-02,1.219221477,5955072.57,conventional,2020,Northeast
2020-08-02,1.871450173,245778.11,organic,2020,Northeast
2020-08-09,1.152531802,6303675.27,conventional,2020,Northeast
2020-08-09,1.942570985,225659.34,organic,2020,Northeast
2020-08-16,1.19263051,6318796.89,conventional,2020,Northeast
2020-08-16,1.889289368,245846.65,organic,2020,Northeast
2020-08-23,1.159534226,5946698.82,conventional,2020,Northeast
2020-08-23,1.862964706,237427.98,organic,2020,Northeast
2020-08-30,1.151610568,5966713.35,conventional,2020,Northeast
2020-08-30,1.900899672,232608.01,organic,2020,Northeast
2020-09-06,1.184115153,5811611.33,conventional,2020,Northeast
2020-09-06,1.894414881,239011.83,organic,2020,Northeast
2020-09-13,1.178343929,5522584.51,conventional,2020,Northeast
2020-09-13,1.911849662,233837.8,organic,2020,Northeast
2020-09-20,1.155290542,5537656.46,conventional,2020,Northeast
2020-09-20,1.822535022,246494.94,organic,2020,Northeast
2020-09-27,1.176325684,5374255.97,conventional,2020,Northeast
2020-09-27,1.835396985,221631.79,organic,2020,Northeast
2020-10-04,1.184133601,5265131.88,conventional,2020,Northeast
2020-10-04,1.778063294,225940.74,organic,2020,Northeast
2020-10-11,1.155547975,5425096.56,conventional,2020,Northeast
2020-10-11,1.820715992,213921.16,organic,2020,Northeast
2020-10-18,1.142201226,5152334.08,conventional,2020,Northeast
2020-10-18,1.783003185,214604.99,organic,2020,Northeast
2020-10-25,1.142728766,5270073.94,conventional,2020,Northeast
2020-10-25,1.739891495,228034.06,organic,2020,Northeast
2020-11-01,1.167636889,5174887.18,conventional,2020,Northeast
2020-11-01,1.687043672,229789.31,organic,2020,Northeast
2020-11-08,1.157698093,5123504.54,conventional,2020,Northeast
2020-11-08,1.78156474,229554.54,organic,2020,Northeast
2020-11-15,1.177734117,5335074.41,conventional,2020,Northeast
2020-11-15,1.823706806,216821.55,organic,2020,Northeast
2020-11-22,1.102469561,5184400.16,conventional,2020,Northeast
2020-11-22,1.733017165,218528.99,organic,2020,Northeast
2020-11-29,1.13977171,4326533.16,conventional,2020,Northeast
2020-11-29,1.720188195,190414.53,organic,2020,Northeast
2020-12-06,1.114191649,5216542.29,conventional,2020,Northeast
2020-12-06,1.715130022,222212.7,organic,2020,Northeast
2020-12-13,1.093282535,5225107.54,conventional,2020,Northeast
2020-12-13,1.67700449,245890.86,organic,2020,Northeast
2020-12-20,1.170648727,4914379.53,conventional,2020,Northeast
2020-12-20,1.719643359,236304.81,organic,2020,Northeast
2020-12-27,1.129388225,4631551.2,conventional,2020,Northeast
2020-12-27,1.636882866,230521.65,organic,2020,Northeast
2021-01-04,1.059885724,5841773.93,conventional,2021,Northeast
2021-01-04,1.60383111,255627.24,organic,2021,Northeast
2021-01-10,1.127282147,5873961.35,conventional,2021,Northeast
2021-01-10,1.488627563,387107.47,organic,2021,Northeast
2021-01-17,1.112925786,6211663.95,conventional,2021,Northeast
2021-01-17,1.610486115,340200.93,organic,2021,Northeast
2021-01-24,1.038968173,6683198.35,conventional,2021,Northeast
2021-01-24,1.583978862,359263.78,organic,2021,Northeast
2021-01-31,1.052122452,6552456.01,conventional,2021,Northeast
2021-01-31,1.555845649,357446.94,organic,2021,Northeast
2021-02-07,1.037253876,7307710.79,conventional,2021,Northeast
2021-02-07,1.524879266,368275.65,organic,2021,Northeast
2021-02-14,1.049859829,6768884.69,conventional,2021,Northeast
2021-02-14,1.544027958,321258.26,organic,2021,Northeast
2021-02-21,1.113391082,5834726.52,conventional,2021,Northeast
2021-02-21,1.544267283,335010.68,organic,2021,Northeast
2021-02-28,1.104564893,6047197.1,conventional,2021,Northeast
2021-02-28,1.571591843,356134.66,organic,2021,Northeast
2021-03-07,1.10959718,6286313.71,conventional,2021,Northeast
2021-03-07,1.629209242,327770.84,organic,2021,Northeast
2021-03-14,1.127781835,6194480.0,conventional,2021,Northeast
2021-03-14,1.637816593,320071.31,organic,2021,Northeast
2021-03-21,1.098451217,6296841.29,conventional,2021,Northeast
2021-03-21,1.62809865,315356.05,organic,2021,Northeast
2021-03-28,1.19294567,6136962.96,conventional,2021,Northeast
2021-03-28,1.688022972,298664.32,organic,2021,Northeast
2021-04-04,1.226318028,6139765.35,conventional,2021,Northeast
2021-04-04,1.749776222,295556.83,organic,2021,Northeast
2021-04-11,1.238105462,5757796.58,conventional,2021,Northeast
2021-04-11,1.735689239,293037.39,organic,2021,Northeast
2021-04-18,1.262092626,6006487.18,conventional,2021,Northeast
2021-04-18,1.736095129,327111.4,organic,2021,Northeast
2021-04-25,1.273465652,5880251.59,conventional,2021,Northeast
2021-04-25,1.76934492,313351.54,organic,2021,Northeast
2021-05-02,1.229401458,6339120.89,conventional,2021,Northeast
2021-05-02,1.762967833,318372.42,organic,2021,Northeast
2021-05-09,1.196951955,6651274.26,conventional,2021,Northeast
2021-05-09,1.786850676,306461.24,organic,2021,Northeast
2021-05-16,1.25163547,5518699.95,conventional,2021,Northeast
2021-05-16,1.790780587,287308.28,organic,2021,Northeast
2021-05-23,1.248497081,6131590.88,conventional,2021,Northeast
2021-05-23,1.771853714,306096.01,organic,2021,Northeast
2021-05-30,1.307990491,5874217.59,conventional,2021,Northeast
2021-05-30,1.786865954,300787.9,organic,2021,Northeast
2021-06-06,1.25996693,5859002.0,conventional,2021,Northeast
2021-06-06,1.806163278,291990.2,organic,2021,Northeast
2021-06-13,1.276275797,5808503.07,conventional,2021,Northeast
2021-06-13,1.814500635,289025.11,organic,2021,Northeast
2021-06-20,1.300727311,5781677.95,conventional,2021,Northeast
2021-06-20,1.724512919,226844.08,organic,2021,Northeast
2021-06-27,1.289636108,5547303.69,conventional,2021,Northeast
2021-06-27,1.770567027,210980.93,organic,2021,Northeast
2021-07-04,1.287112565,6012034.46,conventional,2021,Northeast
2021-07-04,1.766404014,215021.07,organic,2021,Northeast
2021-07-11,1.284525223,5537737.26,conventional,2021,Northeast
2021-07-11,1.85121426,191807.4,organic,2021,Northeast
2021-07-18,1.245617491,5530574.05,conventional,2021,Northeast
2021-07-18,1.873999483,249625.13,organic,2021,Northeast
2021-07-25,1.257554748,5194448.3,conventional,2021,Northeast
2021-07-25,1.879344691,253791.51,organic,2021,Northeast
2021-08-01,1.21252306,5385473.32,conventional,2021,Northeast
2021-08-01,1.916719218,247481.01,organic,2021,Northeast
2021-08-08,1.229007594,5230867.13,conventional,2021,Northeast
2021-08-08,1.88480079,243722.88,organic,2021,Northeast
2021-08-15,1.205045963,5314302.27,conventional,2021,Northeast
2021-08-15,1.794984724,261748.0,organic,2021,Northeast
2021-08-22,1.217055074,5215303.08,conventional,2021,Northeast
2021-08-22,1.774965619,281343.15,organic,2021,Northeast
2021-08-29,1.14274261,5229290.82,conventional,2021,Northeast
2021-08-29,1.783301023,278860.22,organic,2021,Northeast
2021-09-05,1.170594716,4839754.19,conventional,2021,Northeast
2021-09-05,1.813436531,294082.79,organic,2021,Northeast
2021-09-12,1.200725639,4731258.1,conventional,2021,Northeast
2021-09-12,1.794225044,284431.03,organic,2021,Northeast
2021-09-19,1.295801996,4311495.21,conventional,2021,Northeast
2021-09-19,1.751057384,300556.23,organic,2021,Northeast
2021-09-26,1.294222901,4590427.98,conventional,2021,Northeast
2021-09-26,1.794122649,258127.73,organic,2021,Northeast
2021-10-03,1.339004863,4535898.92,conventional,2021,Northeast
2021-10-03,1.817148182,240126.77,organic,2021,Northeast
2021-10-10,1.304922083,4987293.11,conventional,2021,Northeast
2021-10-10,1.834459628,239404.77,organic,2021,Northeast
2021-10-17,1.363163834,4669704.8,conventional,2021,Northeast
2021-10-17,1.814551697,242536.9,organic,2021,Northeast
2021-10-24,1.371915265,4471564.9,conventional,2021,Northeast
2021-10-24,1.758550206,262931.71,organic,2021,Northeast
2021-10-31,1.335352791,4630711.77,conventional,2021,Northeast
2021-10-31,1.760642936,261881.97,organic,2021,Northeast
2021-11-07,1.299708882,4907030.11,conventional,2021,Northeast
2021-11-07,1.792713319,246896.89,organic,2021,Northeast
2021-11-14,1.337185056,4607623.99,conventional,2021,Northeast
2021-11-14,1.791494763,254244.56,organic,2021,Northeast
2021-11-21,1.328563917,4703862.06,conventional,2021,Northeast
2021-11-21,1.800245929,243089.66,organic,2021,Northeast
2021-11-28,1.363147945,3914344.44,conventional,2021,Northeast
2021-11-28,1.805672959,216548.73,organic,2021,Northeast
