Date,AveragePrice,TotalVolume,type,year,region
2016-09-11,1.67,635036.01,conventional,2016,Chicago
2016-09-11,2.07,30146.46,organic,2016,Chicago
2016-09-18,1.7,600389.56,conventional,2016,Chicago
2016-09-18,2.06,21876.53,organic,2016,Chicago
2016-09-25,1.8,553863.82,conventional,2016,Chicago
2016-09-25,2.05,26730.61,organic,2016,Chicago
2016-10-02,1.83,509215.79,conventional,2016,Chicago
2016-10-02,2.05,27147.49,organic,2016,Chicago
2016-10-09,1.82,515146.04,conventional,2016,Chicago
2016-10-09,2.04,26995.26,organic,2016,Chicago
2016-10-16,1.8,523682.5,conventional,2016,Chicago
2016-10-16,2.11,30428.53,organic,2016,Chicago
2016-10-23,1.84,431274.2,conventional,2016,Chicago
2016-10-23,2.2,28740.94,organic,2016,Chicago
2016-10-30,2.07,375213.57,conventional,2016,Chicago
2016-10-30,2.23,32607.37,organic,2016,Chicago
2016-11-06,2.07,376476.71,conventional,2016,Chicago
2016-11-06,2.24,28818.87,organic,2016,Chicago
2016-11-13,1.82,436710.91,conventional,2016,Chicago
2016-11-13,2.25,28482.64,organic,2016,Chicago
2016-11-20,1.13,694873.06,conventional,2016,Chicago
2016-11-20,2.3,24924.61,organic,2016,Chicago
2016-11-27,1.1,581638.75,conventional,2016,Chicago
2016-11-27,2.3,20020.98,organic,2016,Chicago
2016-12-04,1.27,624751.15,conventional,2016,Chicago
2016-12-04,1.71,35156.8,organic,2016,Chicago
2016-12-11,1.09,734954.21,conventional,2016,Chicago
2016-12-11,1.32,54112.89,organic,2016,Chicago
2016-12-18,1.18,631117.18,conventional,2016,Chicago
2016-12-18,1.34,40115.97,organic,2016,Chicago
2016-12-25,1.22,616653.72,conventional,2016,Chicago
2016-12-25,1.34,33412.35,organic,2016,Chicago
2017-01-01,1.15,803348.87,conventional,2017,Chicago
2017-01-01,1.34,36915.87,organic,2017,Chicago
2017-01-08,1.16,822522.24,conventional,2017,Chicago
2017-01-08,1.81,28099.34,organic,2017,Chicago
2017-01-15,1.23,776820.81,conventional,2017,Chicago
2017-01-15,1.85,38542.5,organic,2017,Chicago
2017-01-22,1.21,845065.66,conventional,2017,Chicago
2017-01-22,1.51,47561.03,organic,2017,Chicago
2017-01-29,1.1,830499.38,conventional,2017,Chicago
2017-01-29,1.51,44735.4,organic,2017,Chicago
2017-02-05,0.7,1621253.97,conventional,2017,Chicago
2017-02-05,1.49,42439.11,organic,2017,Chicago
2017-02-12,1.05,874349.55,conventional,2017,Chicago
2017-02-12,1.53,35870.49,organic,2017,Chicago
2017-02-19,1.27,728402.35,conventional,2017,Chicago
2017-02-19,1.6,36645.7,organic,2017,Chicago
2017-02-26,1.61,674827.05,conventional,2017,Chicago
2017-02-26,1.69,46602.16,organic,2017,Chicago
2017-03-05,1.62,680803.2,conventional,2017,Chicago
2017-03-05,1.64,47884.05,organic,2017,Chicago
2017-03-12,1.66,665364.72,conventional,2017,Chicago
2017-03-12,1.93,33185.31,organic,2017,Chicago
2017-03-19,1.64,678898.01,conventional,2017,Chicago
2017-03-19,1.68,45989.07,organic,2017,Chicago
2017-03-26,1.64,656875.03,conventional,2017,Chicago
2017-03-26,1.67,48330.46,organic,2017,Chicago
2017-04-02,1.65,676300.83,conventional,2017,Chicago
2017-04-02,1.94,56046.88,organic,2017,Chicago
2017-04-09,1.65,699592.47,conventional,2017,Chicago
2017-04-09,1.95,57024.53,organic,2017,Chicago
2017-04-16,1.65,742675.28,conventional,2017,Chicago
2017-04-16,1.74,68194.97,organic,2017,Chicago
2017-04-23,1.63,719367.5,conventional,2017,Chicago
2017-04-23,1.67,50574.88,organic,2017,Chicago
2017-04-30,1.62,787324.19,conventional,2017,Chicago
2017-04-30,1.97,46274.23,organic,2017,Chicago
2017-05-07,1.51,976084.98,conventional,2017,Chicago
2017-05-07,1.95,42798.67,organic,2017,Chicago
2017-05-14,1.6,792532.64,conventional,2017,Chicago
2017-05-14,1.93,40490.25,organic,2017,Chicago
2017-05-21,1.64,764241.14,conventional,2017,Chicago
2017-05-21,1.94,44591.86,organic,2017,Chicago
2017-05-28,1.63,781085.77,conventional,2017,Chicago
2017-05-28,1.93,48877.42,organic,2017,Chicago
2017-06-04,1.64,776194.77,conventional,2017,Chicago
2017-06-04,1.94,46993.63,organic,2017,Chicago
2017-06-11,1.6,807370.03,conventional,2017,Chicago
2017-06-11,1.96,44859.81,organic,2017,Chicago
2017-06-18,1.53,862382.95,conventional,2017,Chicago
2017-06-18,1.98,36015.84,organic,2017,Chicago
2017-06-25,1.44,868770.67,conventional,2017,Chicago
2017-06-25,1.98,34223.93,organic,2017,Chicago
2017-07-02,1.45,943746.5,conventional,2017,Chicago
2017-07-02,1.98,34696.48,organic,2017,Chicago
2017-07-09,1.54,880107.48,conventional,2017,Chicago
2017-07-09,1.99,34529.39,organic,2017,Chicago
2017-07-16,1.54,801887.84,conventional,2017,Chicago
2017-07-16,1.83,43700.57,organic,2017,Chicago
2017-07-23,1.59,752799.06,conventional,2017,Chicago
2017-07-23,1.88,36591.27,organic,2017,Chicago
2017-07-30,1.62,735265.55,conventional,2017,Chicago
2017-07-30,1.9,39043.11,organic,2017,Chicago
2017-08-06,1.72,692140.55,conventional,2017,Chicago
2017-08-06,1.74,13741.86,organic,2017,Chicago
2017-08-13,1.89,640354.46,conventional,2017,Chicago
2017-08-13,1.69,17452.06,organic,2017,Chicago
2017-08-20,1.88,674811.14,conventional,2017,Chicago
2017-08-20,1.71,13896.65,organic,2017,Chicago
2017-08-27,1.93,624618.47,conventional,2017,Chicago
2017-08-27,2.11,26530.32,organic,2017,Chicago
2017-09-03,2.0,614460.2,conventional,2017,Chicago
2017-09-03,2.05,20131.27,organic,2017,Chicago
2017-09-10,2.02,590590.1,conventional,2017,Chicago
2017-09-10,1.96,26481.45,organic,2017,Chicago
2017-09-17,2.15,553215.27,conventional,2017,Chicago
2017-09-17,2.13,28047.95,organic,2017,Chicago
2017-09-24,2.07,551895.8,conventional,2017,Chicago
2017-09-24,1.92,33346.53,organic,2017,Chicago
2017-10-01,2.14,537708.81,conventional,2017,Chicago
2017-10-01,1.84,31903.97,organic,2017,Chicago
2017-10-08,2.22,516320.59,conventional,2017,Chicago
2017-10-08,1.8,44054.7,organic,2017,Chicago
2017-10-15,2.11,546055.57,conventional,2017,Chicago
2017-10-15,1.9,42271.67,organic,2017,Chicago
2017-10-22,2.06,519814.03,conventional,2017,Chicago
2017-10-22,2.1,33775.92,organic,2017,Chicago
2017-10-29,1.94,551605.92,conventional,2017,Chicago
2017-10-29,2.06,35333.89,organic,2017,Chicago
2017-11-05,1.77,538967.37,conventional,2017,Chicago
2017-11-05,1.95,41108.47,organic,2017,Chicago
2017-11-12,1.78,541010.0,conventional,2017,Chicago
2017-11-12,2.06,32924.34,organic,2017,Chicago
2017-11-19,1.71,555872.0,conventional,2017,Chicago
2017-11-19,1.79,27898.67,organic,2017,Chicago
2017-11-26,1.7,506394.0,conventional,2017,Chicago
2017-11-26,1.73,28513.37,organic,2017,Chicago
2017-12-03,1.56,654739.0,conventional,2017,Chicago
2017-12-03,1.75,32233.21,organic,2017,Chicago
2017-12-10,1.13,1021445.27,conventional,2017,Chicago
2017-12-10,1.65,40734.03,organic,2017,Chicago
2017-12-17,1.49,620053.78,conventional,2017,Chicago
2017-12-17,1.39,44435.16,organic,2017,Chicago
2017-12-24,1.36,707646.11,conventional,2017,Chicago
2017-12-24,1.81,32444.19,organic,2017,Chicago
2017-12-31,0.93,1182647.5,conventional,2017,Chicago
2017-12-31,1.79,26040.03,organic,2017,Chicago
2018-01-08,1.585836116,719155.03,conventional,2018,Chicago
2018-01-08,1.932815347,36628.19,organic,2018,Chicago
2018-01-14,1.729028447,651443.22,conventional,2018,Chicago
2018-01-14,1.924169849,38942.16,organic,2018,Chicago
2018-01-21,1.504576418,794514.31,conventional,2018,Chicago
2018-01-21,1.983103293,30544.69,organic,2018,Chicago
2018-01-28,1.447898344,795721.48,conventional,2018,Chicago
2018-01-28,1.818345466,35594.21,organic,2018,Chicago
2018-02-04,0.937637079,1528709.03,conventional,2018,Chicago
2018-02-04,1.744311021,39205.95,organic,2018,Chicago
2018-02-11,1.458600582,777752.85,conventional,2018,Chicago
2018-02-11,1.766908587,33170.51,organic,2018,Chicago
2018-02-18,1.622610555,631243.93,conventional,2018,Chicago
2018-02-18,1.779246135,29443.46,organic,2018,Chicago
2018-02-25,1.601303063,682523.03,conventional,2018,Chicago
2018-02-25,1.786529045,31994.79,organic,2018,Chicago
2018-03-04,1.616091623,703490.68,conventional,2018,Chicago
2018-03-04,1.740307186,39963.25,organic,2018,Chicago
2018-03-11,1.625652877,712844.59,conventional,2018,Chicago
2018-03-11,1.795583876,35443.95,organic,2018,Chicago
2018-03-18,1.503308152,722783.06,conventional,2018,Chicago
2018-03-18,1.761787889,31311.86,organic,2018,Chicago
2018-03-25,1.475383863,755864.14,conventional,2018,Chicago
2018-03-25,1.794657808,31012.84,organic,2018,Chicago
2018-04-01,1.604823528,711116.97,conventional,2018,Chicago
2018-04-01,1.701989785,41064.35,organic,2018,Chicago
2018-04-08,1.588382732,721827.86,conventional,2018,Chicago
2018-04-08,1.580178657,37772.87,organic,2018,Chicago
2018-04-15,1.585830434,780820.85,conventional,2018,Chicago
2018-04-15,1.397177285,51159.23,organic,2018,Chicago
2018-04-22,1.621400464,721565.55,conventional,2018,Chicago
2018-04-22,1.407566372,52852.85,organic,2018,Chicago
2018-04-29,1.606165483,710151.97,conventional,2018,Chicago
2018-04-29,1.515739792,42525.28,organic,2018,Chicago
2018-05-06,1.090557986,1255770.73,conventional,2018,Chicago
2018-05-06,1.746193942,37622.76,organic,2018,Chicago
2018-05-13,1.307626185,817797.75,conventional,2018,Chicago
2018-05-13,1.668045259,36341.81,organic,2018,Chicago
2018-05-20,1.313839935,818750.21,conventional,2018,Chicago
2018-05-20,1.611751519,39275.64,organic,2018,Chicago
2018-05-27,1.49907474,755289.96,conventional,2018,Chicago
2018-05-27,1.576528455,44078.33,organic,2018,Chicago
2018-06-03,1.38781414,774818.11,conventional,2018,Chicago
2018-06-03,1.681016992,38952.78,organic,2018,Chicago
2018-06-10,1.44522814,709798.25,conventional,2018,Chicago
2018-06-10,1.692085549,38559.66,organic,2018,Chicago
2018-06-17,1.439563969,730577.79,conventional,2018,Chicago
2018-06-17,1.637859887,39904.07,organic,2018,Chicago
2018-06-24,1.404406158,778317.81,conventional,2018,Chicago
2018-06-24,1.645103319,36009.74,organic,2018,Chicago
2018-07-01,1.432317093,777241.47,conventional,2018,Chicago
2018-07-01,1.705492867,35097.74,organic,2018,Chicago
2018-07-08,1.417464023,786226.4,conventional,2018,Chicago
2018-07-08,1.565553003,34275.35,organic,2018,Chicago
2018-07-15,1.345181076,812820.34,conventional,2018,Chicago
2018-07-15,1.601386226,34009.3,organic,2018,Chicago
2018-07-22,1.340789674,747219.31,conventional,2018,Chicago
2018-07-22,1.589813977,35381.55,organic,2018,Chicago
2018-07-29,1.530854684,654444.17,conventional,2018,Chicago
2018-07-29,1.541543851,34205.53,organic,2018,Chicago
2018-08-05,1.526313656,680326.83,conventional,2018,Chicago
2018-08-05,1.73838641,35217.56,organic,2018,Chicago
2018-08-12,1.51711516,690187.55,conventional,2018,Chicago
2018-08-12,1.768160143,34638.38,organic,2018,Chicago
2018-08-19,1.635719669,655544.66,conventional,2018,Chicago
2018-08-19,1.827740795,37170.66,organic,2018,Chicago
2018-08-26,1.868669526,560995.8,conventional,2018,Chicago
2018-08-26,1.940093332,36404.88,organic,2018,Chicago
2018-09-02,1.83441478,583845.28,conventional,2018,Chicago
2018-09-02,1.980679938,39100.68,organic,2018,Chicago
2018-09-09,1.81521614,560725.74,conventional,2018,Chicago
2018-09-09,1.90288145,42389.09,organic,2018,Chicago
2018-09-16,1.535017151,601693.72,conventional,2018,Chicago
2018-09-16,1.74555729,51946.62,organic,2018,Chicago
2018-09-23,1.547431593,586497.52,conventional,2018,Chicago
2018-09-23,1.932671144,41720.97,organic,2018,Chicago
2018-09-30,1.538835427,548900.08,conventional,2018,Chicago
2018-09-30,1.991009636,40495.62,organic,2018,Chicago
2018-10-07,1.49020648,598080.76,conventional,2018,Chicago
2018-10-07,2.044235211,38979.16,organic,2018,Chicago
2018-10-14,1.1505644,827313.77,conventional,2018,Chicago
2018-10-14,1.905073154,40609.44,organic,2018,Chicago
2018-10-21,1.493970175,556492.39,conventional,2018,Chicago
2018-10-21,1.812615087,42934.57,organic,2018,Chicago
2018-10-28,1.459310443,582767.55,conventional,2018,Chicago
2018-10-28,1.788088594,37820.31,organic,2018,Chicago
2018-11-04,1.364236725,612460.5,conventional,2018,Chicago
2018-11-04,1.666367958,38614.33,organic,2018,Chicago
2018-11-11,1.282222311,705036.56,conventional,2018,Chicago
2018-11-11,1.694480585,37843.72,organic,2018,Chicago
2018-11-18,1.628413099,489057.32,conventional,2018,Chicago
2018-11-18,1.758679378,35971.75,organic,2018,Chicago
2018-11-25,1.714020526,384924.13,conventional,2018,Chicago
2018-11-25,1.816739745,25916.18,organic,2018,Chicago
2018-12-02,1.774736693,438375.62,conventional,2018,Chicago
2018-12-02,1.661437393,31704.0,organic,2018,Chicago
2018-12-09,1.685463015,479091.68,conventional,2018,Chicago
2018-12-09,1.738221173,37758.23,organic,2018,Chicago
2018-12-16,1.444439206,600476.17,conventional,2018,Chicago
2018-12-16,1.731093245,33601.84,organic,2018,Chicago
2018-12-23,1.218753906,699791.04,conventional,2018,Chicago
2018-12-23,1.677364922,34732.24,organic,2018,Chicago
2018-12-30,0.925797214,941587.34,conventional,2018,Chicago
2018-12-30,1.198093117,63712.43,organic,2018,Chicago
2019-01-07,1.424270438,723095.54,conventional,2019,Chicago
2019-01-07,1.234397825,98599.62,organic,2019,Chicago
2019-01-13,1.120254035,755057.65,conventional,2019,Chicago
2019-01-13,1.481398558,60783.94,organic,2019,Chicago
2019-01-20,1.379642045,807912.85,conventional,2019,Chicago
2019-01-20,1.549447595,58295.05,organic,2019,Chicago
2019-01-27,1.474957312,734580.71,conventional,2019,Chicago
2019-01-27,1.668325277,49977.91,organic,2019,Chicago
2019-02-03,0.862222144,1248041.91,conventional,2019,Chicago
2019-02-03,1.247224343,78074.66,organic,2019,Chicago
2019-02-10,1.028071484,791063.61,conventional,2019,Chicago
2019-02-10,1.220892856,74876.37,organic,2019,Chicago
2019-02-17,1.143847647,704016.39,conventional,2019,Chicago
2019-02-17,1.516691737,50398.31,organic,2019,Chicago
2019-02-24,1.296428974,688442.37,conventional,2019,Chicago
2019-02-24,1.552499736,54467.65,organic,2019,Chicago
2019-03-03,1.302996136,669454.86,conventional,2019,Chicago
2019-03-03,1.551301968,68163.52,organic,2019,Chicago
2019-03-10,1.241304921,753636.45,conventional,2019,Chicago
2019-03-10,1.459122229,55928.05,organic,2019,Chicago
2019-03-17,1.222481402,791937.83,conventional,2019,Chicago
2019-03-17,1.477998082,50730.33,organic,2019,Chicago
2019-03-24,1.268939603,686650.9,conventional,2019,Chicago
2019-03-24,1.625122599,40063.31,organic,2019,Chicago
2019-03-31,1.255076272,724491.96,conventional,2019,Chicago
2019-03-31,1.675442986,34481.44,organic,2019,Chicago
2019-04-07,1.214732857,908623.32,conventional,2019,Chicago
2019-04-07,1.723454745,33821.39,organic,2019,Chicago
2019-04-14,1.67567537,625630.27,conventional,2019,Chicago
2019-04-14,1.814412946,36984.84,organic,2019,Chicago
2019-04-21,1.90056792,575035.36,conventional,2019,Chicago
2019-04-21,2.13286238,32688.55,organic,2019,Chicago
2019-04-28,1.878968375,575552.33,conventional,2019,Chicago
2019-04-28,2.2839446,28856.2,organic,2019,Chicago
2019-05-05,1.624710546,735539.97,conventional,2019,Chicago
2019-05-05,2.344784924,31505.1,organic,2019,Chicago
2019-05-12,1.685517213,669145.12,conventional,2019,Chicago
2019-05-12,2.318317703,32719.87,organic,2019,Chicago
2019-05-19,1.683225492,629947.16,conventional,2019,Chicago
2019-05-19,2.129416941,46428.22,organic,2019,Chicago
2019-05-26,1.829343066,675577.7,conventional,2019,Chicago
2019-05-26,2.13247556,34432.18,organic,2019,Chicago
2019-06-02,1.676428766,728656.89,conventional,2019,Chicago
2019-06-02,2.311746238,27326.26,organic,2019,Chicago
2019-06-09,1.447475306,879773.46,conventional,2019,Chicago
2019-06-09,2.329624485,26279.8,organic,2019,Chicago
2019-06-16,1.691714385,686096.28,conventional,2019,Chicago
2019-06-16,2.346610651,29922.23,organic,2019,Chicago
2019-06-23,1.824610444,608545.98,conventional,2019,Chicago
2019-06-23,2.389791224,26083.79,organic,2019,Chicago
2019-06-30,1.901923282,622091.14,conventional,2019,Chicago
2019-06-30,2.45928455,19734.72,organic,2019,Chicago
2019-07-07,1.928194815,697171.93,conventional,2019,Chicago
2019-07-07,2.373825412,24124.67,organic,2019,Chicago
2019-07-14,1.90436721,618649.48,conventional,2019,Chicago
2019-07-14,2.300023867,24540.78,organic,2019,Chicago
2019-07-21,2.012166467,579857.92,conventional,2019,Chicago
2019-07-21,2.356303542,23255.1,organic,2019,Chicago
2019-07-28,1.973567212,554340.53,conventional,2019,Chicago
2019-07-28,2.360011413,21938.21,organic,2019,Chicago
2019-08-04,1.889958523,578561.67,conventional,2019,Chicago
2019-08-04,2.345715104,23095.24,organic,2019,Chicago
2019-08-11,1.853923537,585361.02,conventional,2019,Chicago
2019-08-11,2.276380656,21288.65,organic,2019,Chicago
2019-08-18,1.847954234,539980.47,conventional,2019,Chicago
2019-08-18,2.080820911,26826.53,organic,2019,Chicago
2019-08-25,1.783262283,587589.16,conventional,2019,Chicago
2019-08-25,2.169608063,23048.04,organic,2019,Chicago
2019-09-01,1.23643032,898221.92,conventional,2019,Chicago
2019-09-01,1.989027555,31962.9,organic,2019,Chicago
2019-09-08,1.447422243,671252.64,conventional,2019,Chicago
2019-09-08,2.016373069,32468.65,organic,2019,Chicago
2019-09-15,1.490640949,627604.68,conventional,2019,Chicago
2019-09-15,2.157446745,21331.73,organic,2019,Chicago
2019-09-22,1.543515721,601778.92,conventional,2019,Chicago
2019-09-22,2.108866682,18040.93,organic,2019,Chicago
2019-09-29,1.184259019,822636.94,conventional,2019,Chicago
2019-09-29,2.130230781,18234.49,organic,2019,Chicago
2019-10-06,1.44242446,639995.92,conventional,2019,Chicago
2019-10-06,1.733420595,38091.85,organic,2019,Chicago
2019-10-13,1.5418586,530101.0,conventional,2019,Chicago
2019-10-13,1.596795937,52289.64,organic,2019,Chicago
2019-10-20,1.508622147,553885.17,conventional,2019,Chicago
2019-10-20,1.737973242,34719.8,organic,2019,Chicago
2019-10-27,1.133047336,780194.96,conventional,2019,Chicago
2019-10-27,1.201010695,70830.63,organic,2019,Chicago
2019-11-03,1.477066587,533259.42,conventional,2019,Chicago
2019-11-03,1.265007134,62236.45,organic,2019,Chicago
2019-11-10,0.762778205,1204816.18,conventional,2019,Chicago
2019-11-10,1.664987191,44544.46,organic,2019,Chicago
2019-11-17,1.383820334,559701.18,conventional,2019,Chicago
2019-11-17,1.632748524,62307.61,organic,2019,Chicago
2019-11-24,1.506129845,512641.12,conventional,2019,Chicago
2019-11-24,1.705364593,42855.94,organic,2019,Chicago
2019-12-01,1.436107519,519167.98,conventional,2019,Chicago
2019-12-01,1.340856451,49817.81,organic,2019,Chicago
2019-12-08,0.740221069,1249544.63,conventional,2019,Chicago
2019-12-08,1.124605591,79865.06,organic,2019,Chicago
2019-12-15,1.34518297,564004.39,conventional,2019,Chicago
2019-12-15,1.552062651,56146.17,organic,2019,Chicago
2019-12-22,1.032474234,778628.44,conventional,2019,Chicago
2019-12-22,1.66403235,64567.78,organic,2019,Chicago
2019-12-29,1.001951202,754496.46,conventional,2019,Chicago
2019-12-29,1.210537253,82885.43,organic,2019,Chicago
2020-01-06,1.194366209,738873.8,conventional,2020,Chicago
2020-01-06,1.195407135,101856.58,organic,2020,Chicago
2020-01-12,1.469004997,642691.13,conventional,2020,Chicago
2020-01-12,1.643082625,85053.62,organic,2020,Chicago
2020-01-19,1.327101156,754694.94,conventional,2020,Chicago
2020-01-19,1.667204313,53324.87,organic,2020,Chicago
2020-01-26,1.329922139,744964.41,conventional,2020,Chicago
2020-01-26,1.741939749,26381.19,organic,2020,Chicago
2020-02-02,0.848237127,1296100.94,conventional,2020,Chicago
2020-02-02,1.168735517,81050.89,organic,2020,Chicago
2020-02-09,1.123936674,762607.33,conventional,2020,Chicago
2020-02-09,1.289254235,90753.69,organic,2020,Chicago
2020-02-16,1.328177556,661502.02,conventional,2020,Chicago
2020-02-16,1.65471164,51793.66,organic,2020,Chicago
2020-02-23,1.442868835,685687.35,conventional,2020,Chicago
2020-02-23,1.674108301,36325.42,organic,2020,Chicago
2020-03-01,1.469586871,696816.65,conventional,2020,Chicago
2020-03-01,1.719078515,31783.29,organic,2020,Chicago
2020-03-08,1.456203239,714683.48,conventional,2020,Chicago
2020-03-08,1.946975409,32924.82,organic,2020,Chicago
2020-03-15,1.634191587,787098.48,conventional,2020,Chicago
2020-03-15,2.160177314,37629.2,organic,2020,Chicago
2020-03-22,1.658495545,784957.2,conventional,2020,Chicago
2020-03-22,2.135566301,39546.79,organic,2020,Chicago
2020-03-29,1.53285912,733674.3,conventional,2020,Chicago
2020-03-29,2.210996238,35983.31,organic,2020,Chicago
2020-04-05,1.585816502,800361.79,conventional,2020,Chicago
2020-04-05,2.085241589,49851.84,organic,2020,Chicago
2020-04-12,1.742675369,782902.48,conventional,2020,Chicago
2020-04-12,2.022220821,53230.46,organic,2020,Chicago
2020-04-19,1.727921182,765228.2,conventional,2020,Chicago
2020-04-19,1.890456824,84815.04,organic,2020,Chicago
2020-04-26,1.680312144,842328.69,conventional,2020,Chicago
2020-04-26,1.940504547,74217.79,organic,2020,Chicago
2020-05-03,0.932742139,1662877.87,conventional,2020,Chicago
2020-05-03,1.936697903,75890.37,organic,2020,Chicago
2020-05-10,1.456560675,946216.26,conventional,2020,Chicago
2020-05-10,1.913236376,80791.52,organic,2020,Chicago
2020-05-17,1.570608068,855487.58,conventional,2020,Chicago
2020-05-17,2.020416689,63391.41,organic,2020,Chicago
2020-05-24,1.433965462,1024034.28,conventional,2020,Chicago
2020-05-24,2.115815903,44068.84,organic,2020,Chicago
2020-05-31,1.122191008,1315390.13,conventional,2020,Chicago
2020-05-31,2.053470242,44720.33,organic,2020,Chicago
2020-06-07,1.267055115,1027047.63,conventional,2020,Chicago
2020-06-07,2.140767841,41799.0,organic,2020,Chicago
2020-06-14,1.484318896,848813.13,conventional,2020,Chicago
2020-06-14,1.99375646,59144.0,organic,2020,Chicago
2020-06-21,1.542841229,825755.68,conventional,2020,Chicago
2020-06-21,1.989528041,60087.68,organic,2020,Chicago
2020-06-28,0.893976443,1427870.76,conventional,2020,Chicago
2020-06-28,2.102160454,42501.17,organic,2020,Chicago
2020-07-05,1.30002223,1013577.85,conventional,2020,Chicago
2020-07-05,2.117661319,44649.92,organic,2020,Chicago
2020-07-12,1.214009904,933784.81,conventional,2020,Chicago
2020-07-12,2.005254873,53343.24,organic,2020,Chicago
2020-07-19,1.20129439,1018700.42,conventional,2020,Chicago
2020-07-19,1.9975335,55720.42,organic,2020,Chicago
2020-07-26,1.288213609,913428.81,conventional,2020,Chicago
2020-07-26,1.971991742,52830.32,organic,2020,Chicago
2020-08-02,1.096909803,1072776.68,conventional,2020,Chicago
2020-08-02,1.869326914,60857.58,organic,2020,Chicago
2020-08-09,1.193769802,897026.02,conventional,2020,Chicago
2020-08-09,1.96457785,53736.64,organic,2020,Chicago
2020-08-16,1.227011581,856839.07,conventional,2020,Chicago
2020-08-16,2.128156335,42595.39,organic,2020,Chicago
2020-08-23,1.067067846,1073992.03,conventional,2020,Chicago
2020-08-23,2.03044699,38849.99,organic,2020,Chicago
2020-08-30,1.311809669,774361.38,conventional,2020,Chicago
2020-08-30,1.853545288,40503.89,organic,2020,Chicago
2020-09-06,1.333773362,819402.73,conventional,2020,Chicago
2020-09-06,1.494905511,51073.94,organic,2020,Chicago
2020-09-13,1.38514046,761001.31,conventional,2020,Chicago
2020-09-13,1.42887079,52259.28,organic,2020,Chicago
2020-09-20,0.947133995,1086788.06,conventional,2020,Chicago
2020-09-20,1.94619924,36171.86,organic,2020,Chicago
2020-09-27,1.207143893,785243.42,conventional,2020,Chicago
2020-09-27,2.037843949,33711.17,organic,2020,Chicago
2020-10-04,1.386926175,731224.05,conventional,2020,Chicago
2020-10-04,2.02642152,31524.31,organic,2020,Chicago
2020-10-11,1.284960046,824572.12,conventional,2020,Chicago
2020-10-11,1.949151586,30963.41,organic,2020,Chicago
2020-10-18,1.147969216,912756.62,conventional,2020,Chicago
2020-10-18,1.927434786,30029.38,organic,2020,Chicago
2020-10-25,1.143048973,889064.84,conventional,2020,Chicago
2020-10-25,1.807538649,33829.7,organic,2020,Chicago
2020-11-01,0.89848426,1143876.52,conventional,2020,Chicago
2020-11-01,1.3267567,79244.08,organic,2020,Chicago
2020-11-08,1.310330354,708517.21,conventional,2020,Chicago
2020-11-08,1.362900273,72576.74,organic,2020,Chicago
2020-11-15,1.312836292,770790.57,conventional,2020,Chicago
2020-11-15,1.838945912,40947.72,organic,2020,Chicago
2020-11-22,1.268337718,715598.92,conventional,2020,Chicago
2020-11-22,1.927695327,36548.05,organic,2020,Chicago
2020-11-29,0.93676189,875762.61,conventional,2020,Chicago
2020-11-29,1.848245208,37497.47,organic,2020,Chicago
2020-12-06,1.200132508,799819.02,conventional,2020,Chicago
2020-12-06,1.696215333,50326.29,organic,2020,Chicago
2020-12-13,0.960578003,1069434.98,conventional,2020,Chicago
2020-12-13,1.849749949,35045.37,organic,2020,Chicago
2020-12-20,0.945184768,907696.19,conventional,2020,Chicago
2020-12-20,1.910660775,31257.63,organic,2020,Chicago
2020-12-27,0.966280278,824517.08,conventional,2020,Chicago
2020-12-27,1.702395448,34017.04,organic,2020,Chicago
2021-01-04,1.098823045,925862.64,conventional,2021,Chicago
2021-01-04,1.853303253,41476.1,organic,2021,Chicago
2021-01-10,1.205289075,891300.39,conventional,2021,Chicago
2021-01-10,1.834782497,44403.55,organic,2021,Chicago
2021-01-17,1.130640636,1056035.08,conventional,2021,Chicago
2021-01-17,1.765424705,45530.07,organic,2021,Chicago
2021-01-24,1.018505232,1091638.53,conventional,2021,Chicago
2021-01-24,1.351001937,58934.98,organic,2021,Chicago
2021-01-31,1.235053929,938372.18,conventional,2021,Chicago
2021-01-31,1.476216193,69263.01,organic,2021,Chicago
2021-02-07,0.822218362,1312463.23,conventional,2021,Chicago
2021-02-07,1.249928393,118455.46,organic,2021,Chicago
2021-02-14,1.090902085,836351.22,conventional,2021,Chicago
2021-02-14,1.251839875,86136.22,organic,2021,Chicago
2021-02-21,1.2802649,804063.57,conventional,2021,Chicago
2021-02-21,1.554563814,54955.26,organic,2021,Chicago
2021-02-28,0.762602977,1373944.37,conventional,2021,Chicago
2021-02-28,1.589179531,51964.66,organic,2021,Chicago
2021-03-07,0.9414502,1150749.85,conventional,2021,Chicago
2021-03-07,1.547605652,69049.97,organic,2021,Chicago
2021-03-14,0.995421123,1039689.04,conventional,2021,Chicago
2021-03-14,1.663121826,48082.24,organic,2021,Chicago
2021-03-21,1.261269045,816453.29,conventional,2021,Chicago
2021-03-21,1.706906413,51487.18,organic,2021,Chicago
2021-03-28,1.424060927,748622.84,conventional,2021,Chicago
2021-03-28,1.612714444,46010.63,organic,2021,Chicago
2021-04-04,1.514105298,800142.16,conventional,2021,Chicago
2021-04-04,1.713748246,47870.09,organic,2021,Chicago
2021-04-11,1.54779414,739186.89,conventional,2021,Chicago
2021-04-11,1.759132057,51152.48,organic,2021,Chicago
2021-04-18,1.528332889,770173.13,conventional,2021,Chicago
2021-04-18,1.702358196,48827.61,organic,2021,Chicago
